"|","|__id","|__name","|__members","|__sp","|__buy_average","|__buy_quantity","|__sell_average","|__sell_quantity","|__overall_average","|__overall_quantity"
"5641","5641","Rune dart(p++)","True","350","0","0","0","0","0","0"
"5642","5642","Bronze javelin(p+)","True","4","0","0","0","0","0","0"
"5643","5643","Iron javelin(p+)","True","6","0","0","0","0","0","0"
"5644","5644","Steel javelin(p+)","True","24","0","0","0","0","0","0"
"5645","5645","Mithril javelin(p+)","True","64","0","0","0","0","0","0"
"5646","5646","Adamant javelin(p+)","True","160","0","0","0","0","0","0"
"5647","5647","Rune javelin(p+)","True","400","0","0","0","0","0","0"
"5648","5648","Bronze javelin(p++)","True","4","0","0","0","0","0","0"
"5649","5649","Iron javelin(p++)","True","6","0","0","0","0","0","0"
"5650","5650","Steel javelin(p++)","True","24","0","0","0","0","0","0"
"5651","5651","Mithril javelin(p++)","True","64","0","0","0","0","0","0"
"5652","5652","Adamant javelin(p++)","True","160","0","0","0","0","0","0"
"5653","5653","Rune javelin(p++)","True","400","0","0","0","0","0","0"
"5654","5654","Bronze knife(p+)","True","1","0","0","0","0","0","0"
"5655","5655","Iron knife(p+)","True","3","0","0","0","0","0","0"
"5656","5656","Steel knife(p+)","True","10","0","0","0","0","0","0"
"5657","5657","Mithril knife(p+)","True","27","0","0","0","0","0","0"
"5658","5658","Black knife(p+)","True","18","0","0","0","0","0","0"
"5659","5659","Adamant knife(p+)","True","66","0","0","0","0","0","0"
"5660","5660","Rune knife(p+)","True","166","0","0","518","1","518","1"
"5661","5661","Bronze knife(p++)","True","1","0","0","0","0","0","0"
"5662","5662","Iron knife(p++)","True","3","0","0","0","0","0","0"
"5663","5663","Steel knife(p++)","True","10","0","0","0","0","0","0"
"5664","5664","Mithril knife(p++)","True","27","0","0","0","0","0","0"
"5665","5665","Black knife(p++)","True","18","0","0","0","0","0","0"
"5666","5666","Adamant knife(p++)","True","66","0","0","0","0","0","0"
"5667","5667","Rune knife(p++)","True","166","0","0","338","41","338","41"
"5668","5668","Iron dagger(p+)","True","35","0","0","0","0","0","0"
"5670","5670","Bronze dagger(p+)","True","10","0","0","0","0","0","0"
"5672","5672","Steel dagger(p+)","True","125","0","0","0","0","0","0"
"5674","5674","Mithril dagger(p+)","True","325","0","0","0","0","0","0"
"5676","5676","Adamant dagger(p+)","True","800","0","0","0","0","0","0"
"5678","5678","Rune dagger(p+)","True","8000","0","0","4382","6","4382","6"
"5680","5680","Dragon dagger(p+)","True","24000","0","0","16842","4","16842","4"
"5682","5682","Black dagger(p+)","True","240","0","0","0","0","0","0"
"5686","5686","Iron dagger(p++)","True","35","0","0","0","0","0","0"
"5688","5688","Bronze dagger(p++)","True","10","0","0","0","0","0","0"
"5690","5690","Steel dagger(p++)","True","125","0","0","0","0","0","0"
"5692","5692","Mithril dagger(p++)","True","325","0","0","0","0","0","0"
"5694","5694","Adamant dagger(p++)","True","800","5478","1","0","0","5478","1"
"5696","5696","Rune dagger(p++)","True","8000","0","0","0","0","0","0"
"5698","5698","Dragon dagger(p++)","True","24000","22928","54","22744","77","22820","131"
"5700","5700","Black dagger(p++)","True","240","0","0","0","0","0","0"
"5704","5704","Bronze spear(p+)","True","26","0","0","0","0","0","0"
"5706","5706","Iron spear(p+)","True","91","0","0","0","0","0","0"
"5708","5708","Steel spear(p+)","True","325","0","0","0","0","0","0"
"5710","5710","Mithril spear(p+)","True","845","0","0","0","0","0","0"
"5712","5712","Adamant spear(p+)","True","2080","0","0","0","0","0","0"
"22097","22097","Dragon metal shard","True","1200000","0","0","0","0","0","0"
"5714","5714","Rune spear(p+)","True","20800","0","0","0","0","0","0"
"5716","5716","Dragon spear(p+)","True","62400","0","0","0","0","0","0"
"22100","22100","Dragon metal slice","True","100000","0","0","0","0","0","0"
"5718","5718","Bronze spear(p++)","True","26","0","0","0","0","0","0"
"22103","22103","Dragon metal lump","True","150000","0","0","0","0","0","0"
"5720","5720","Iron spear(p++)","True","91","0","0","0","0","0","0"
"5722","5722","Steel spear(p++)","True","325","0","0","0","0","0","0"
"22106","22106","Jar of decay","True","1","0","0","0","0","0","0"
"5724","5724","Mithril spear(p++)","True","845","0","0","0","0","0","0"
"5726","5726","Adamant spear(p++)","True","2080","0","0","0","0","0","0"
"22111","22111","Dragonbone necklace","True","80000","80052","1","78119","1","79085","2"
"5728","5728","Rune spear(p++)","True","20800","0","0","0","0","0","0"
"5730","5730","Dragon spear(p++)","True","62400","81660","2","0","0","81660","2"
"5734","5734","Black spear(p+)","True","750","0","0","0","0","0","0"
"22118","22118","Wrath talisman","True","4","0","0","845","3","845","3"
"5736","5736","Black spear(p++)","True","750","0","0","0","0","0","0"
"22121","22121","Wrath tiara","True","500","0","0","0","0","0","0"
"5739","5739","Asgarnian ale(m)","True","2","0","0","0","0","0","0"
"22124","22124","Superior dragon bones","True","160","12632","5029","12480","4580","12560","9609"
"5741","5741","Mature wmb","True","2","0","0","0","0","0","0"
"5743","5743","Greenman's ale(m)","True","2","0","0","0","0","0","0"
"5745","5745","Dragon bitter(m)","True","2","0","0","0","0","0","0"
"5747","5747","Dwarven stout(m)","True","2","0","0","0","0","0","0"
"5749","5749","Moonlight mead(m)","True","5","0","0","0","0","0","0"
"5751","5751","Axeman's folly","True","2","0","0","0","0","0","0"
"5753","5753","Axeman's folly(m)","True","2","0","0","0","0","0","0"
"5755","5755","Chef's delight","True","2","1140","4","1140","1","1140","5"
"5757","5757","Chef's delight(m)","True","2","0","0","0","0","0","0"
"5759","5759","Slayer's respite","True","2","0","0","26","2","26","2"
"5761","5761","Slayer's respite(m)","True","2","0","0","0","0","0","0"
"5763","5763","Cider","True","2","0","0","1000","1","1000","1"
"5765","5765","Mature cider","True","2","0","0","0","0","0","0"
"5767","5767","Ale yeast","True","1","0","0","0","0","0","0"
"5769","5769","Calquat keg","True","1","0","0","0","0","0","0"
"5777","5777","Dwarven stout(4)","True","1","0","0","0","0","0","0"
"5785","5785","Asgarnian ale(4)","True","1","0","0","0","0","0","0"
"5793","5793","Greenmans ale(4)","True","1","0","0","0","0","0","0"
"5801","5801","Mind bomb(4)","True","1","0","0","0","0","0","0"
"22192","22192","Maple bird house","True","5","1066","8","0","0","1066","8"
"5809","5809","Dragon bitter(4)","True","1","0","0","0","0","0","0"
"22195","22195","Mahogany bird house","True","5","2999","50","0","0","2999","50"
"22198","22198","Yew bird house","True","5","1458","254","1323","1","1457","255"
"5817","5817","Moonlight mead(4)","True","1","0","0","0","0","0","0"
"22201","22201","Magic bird house","True","5","2299","20","0","0","2299","20"
"22204","22204","Redwood bird house","True","5","0","0","0","0","0","0"
"5825","5825","Axeman's folly(4)","True","1","0","0","0","0","0","0"
"22209","22209","Extended super antifire(4)","True","800","13497","62","13152","10","13449","72"
"22212","22212","Extended super antifire(3)","True","760","0","0","0","0","0","0"
"22215","22215","Extended super antifire(2)","True","720","0","0","0","0","0","0"
"5833","5833","Chef's delight(4)","True","1","0","0","0","0","0","0"
"22218","22218","Extended super antifire(1)","True","680","0","0","0","0","0","0"
"22221","22221","Extended super antifire mix(2)","True","240","0","0","0","0","0","0"
"22224","22224","Extended super antifire mix(1)","True","160","0","0","0","0","0","0"
"5841","5841","Slayer's respite(4)","True","1","0","0","0","0","0","0"
"22231","22231","Dragon boots ornament kit","True","5000","0","0","0","0","0","0"
"5849","5849","Cider(4)","True","1","0","0","0","0","0","0"
"22236","22236","Dragon platebody ornament kit","True","5000","0","0","0","0","0","0"
"22239","22239","Dragon kiteshield ornament kit","True","5000","0","0","0","0","0","0"
"5857","5857","Dwarven stout(m4)","True","1","0","0","0","0","0","0"
"22246","22246","Anguish ornament kit","True","5000","0","0","8880000","1","8880000","1"
"5865","5865","Asgarnian ale(m4)","True","1","0","0","0","0","0","0"
"22251","22251","Oak shield","True","80","0","0","0","0","0","0"
"22254","22254","Willow shield","True","160","0","0","31","15","31","15"
"5873","5873","Greenmans ale(m4)","True","1","0","0","0","0","0","0"
"22257","22257","Maple shield","True","320","0","0","0","0","0","0"
"22260","22260","Yew shield","True","640","0","0","0","0","0","0"
"22263","22263","Magic shield","True","1280","0","0","0","0","0","0"
"5881","5881","Mind bomb(m4)","True","1","0","0","0","0","0","0"
"22266","22266","Redwood shield","True","1280","375","125","0","0","375","125"
"22269","22269","Hard leather shield","True","500","0","0","0","0","0","0"
"22272","22272","Snakeskin shield","True","920","265","20","0","0","265","20"
"5889","5889","Dragon bitter(m4)","True","1","0","0","0","0","0","0"
"22275","22275","Green d'hide shield","True","5500","0","0","0","0","0","0"
"22278","22278","Blue d'hide shield","True","7500","5960","3","0","0","5960","3"
"5897","5897","Moonlight mead(m4)","True","1","0","0","0","0","0","0"
"22281","22281","Red d'hide shield","True","11000","16993","2","9505","2","13249","4"
"22284","22284","Black d'hide shield","True","28334","27350","6","21177","3","25292","9"
"5905","5905","Axeman's folly(m4)","True","1","0","0","0","0","0","0"
"22290","22290","Uncharged trident (e)","True","98000","0","0","0","0","0","0"
"22294","22294","Uncharged toxic trident (e)","True","108000","0","0","0","0","0","0"
"22296","22296","Staff of light","True","1000005","7598995","1","0","0","7598995","1"
"5913","5913","Chef's delight(m4)","True","1","0","0","0","0","0","0"
"22299","22299","Ancient medallion","True","4000000","3962047","8","3960203","4","3961432","12"
"22302","22302","Ancient effigy","True","8000000","7959308","8","7951969","4","7956862","12"
"5921","5921","Slayer's respite(m4)","True","1","0","0","0","0","0","0"
"22305","22305","Ancient relic","True","16000000","15955219","5","15956014","4","15955572","9"
"5929","5929","Cider(m4)","True","1","0","0","0","0","0","0"
"5931","5931","Jute fibre","True","6","0","0","0","0","0","0"
"5933","5933","Willow branch","True","2","726","12","0","0","726","12"
"5935","5935","Coconut milk","True","1","0","0","0","0","0","0"
"5937","5937","Weapon poison(+)","True","288","0","0","701","12","701","12"
"5940","5940","Weapon poison(++)","True","432","4475","70","0","0","4475","70"
"22324","22324","Ghrazi rapier","True","5000000","0","0","178844821","3","178844821","3"
"22326","22326","Justiciar faceguard","True","2000000","0","0","0","0","0","0"
"5943","5943","Antidote+(4)","True","360","0","0","0","0","0","0"
"22327","22327","Justiciar chestguard","True","6000000","19057568","4","19108973","6","19088411","10"
"22328","22328","Justiciar legguards","True","4500000","0","0","19630000","1","19630000","1"
"5945","5945","Antidote+(3)","True","288","0","0","0","0","0","0"
"5947","5947","Antidote+(2)","True","216","0","0","200","1","200","1"
"5949","5949","Antidote+(1)","True","144","0","0","0","0","0","0"
"5952","5952","Antidote++(4)","True","360","473","4116","450","87","473","4203"
"5954","5954","Antidote++(3)","True","288","0","0","335","2","335","2"
"5956","5956","Antidote++(2)","True","216","0","0","155","1","155","1"
"5958","5958","Antidote++(1)","True","144","0","0","0","0","0","0"
"5968","5968","Tomatoes(5)","True","1","756","12","515","16","618","28"
"5970","5970","Curry leaf","True","19","0","0","40","2","40","2"
"5972","5972","Papaya fruit","True","64","500","70","173","330","230","400"
"5974","5974","Coconut","True","87","1881","6531","1977","2492","1907","9023"
"5980","5980","Calquat fruit","True","54","0","0","74","18","74","18"
"5982","5982","Watermelon","True","48","9","1080","15","292072","14","293152"
"5984","5984","Watermelon slice","True","16","0","0","0","0","0","0"
"22368","22368","Bryophyta's staff (uncharged)","True","65000","0","0","0","0","0","0"
"5986","5986","Sweetcorn","True","9","129","100","0","0","129","100"
"5988","5988","Cooked sweetcorn","True","9","0","0","0","0","0","0"
"22372","22372","Bryophyta's essence","True","7000","0","0","0","0","0","0"
"5992","5992","Apple mush","True","13","0","0","0","0","0","0"
"5994","5994","Hammerstone hops","True","4","0","0","0","0","0","0"
"5996","5996","Asgarnian hops","True","5","0","0","0","0","0","0"
"5998","5998","Yanillian hops","True","7","0","0","0","0","0","0"
"6000","6000","Krandorian hops","True","10","0","0","0","0","0","0"
"6002","6002","Wildblood hops","True","15","0","0","0","0","0","0"
"6004","6004","Mushroom","True","38","0","0","0","0","0","0"
"6006","6006","Barley","True","4","0","0","0","0","0","0"
"6008","6008","Barley malt","True","4","700","2","0","0","700","2"
"6010","6010","Marigolds","True","1","0","0","0","0","0","0"
"6012","6012","Nasturtiums","True","4","0","0","0","0","0","0"
"6014","6014","Rosemary","True","2","0","0","0","0","0","0"
"6016","6016","Cactus spine","True","1","1327","13","1303","53","1308","66"
"6018","6018","Poison ivy berries","True","65","0","0","0","0","0","0"
"6032","6032","Compost","True","20","25","1801","24","189","24","1990"
"6034","6034","Supercompost","True","85","265","2909","269","473","266","3382"
"6036","6036","Plant cure","True","40","400","2","0","0","400","2"
"6038","6038","Magic string","True","1","0","0","0","0","0","0"
"6043","6043","Oak roots","True","1","0","0","0","0","0","0"
"6045","6045","Willow roots","True","1","0","0","0","0","0","0"
"22430","22430","Bloody bracer","True","2","0","0","0","0","0","0"
"6047","6047","Maple roots","True","1","0","0","0","0","0","0"
"6049","6049","Yew roots","True","1","0","0","53","3","53","3"
"6051","6051","Magic roots","True","1","0","0","0","0","0","0"
"22438","22438","Justiciar armour set","True","145000","0","0","0","0","0","0"
"6055","6055","Weeds","True","1","0","0","25","60","25","60"
"22443","22443","Cadantine blood potion (unf)","True","165","0","0","0","0","0","0"
"6061","6061","Bronze bolts (p+)","True","0","0","0","0","0","0","0"
"6062","6062","Bronze bolts (p++)","True","0","0","0","0","0","0","0"
"22446","22446","Vial of blood","True","100","0","0","0","0","0","0"
"22449","22449","Battlemage potion(4)","True","360","3050","12","0","0","3050","12"
"22452","22452","Battlemage potion(3)","True","270","0","0","0","0","0","0"
"22455","22455","Battlemage potion(2)","True","180","0","0","0","0","0","0"
"22458","22458","Battlemage potion(1)","True","90","0","0","0","0","0","0"
"22461","22461","Bastion potion(4)","True","360","4860","126","4757","24","4844","150"
"22464","22464","Bastion potion(3)","True","270","0","0","0","0","0","0"
"22467","22467","Bastion potion(2)","True","180","1826","1","11","1","918","2"
"22470","22470","Bastion potion(1)","True","90","0","0","0","0","0","0"
"22477","22477","Avernic defender hilt","True","2500000","0","0","0","0","0","0"
"22481","22481","Sanguinesti staff (uncharged)","True","5000000","0","0","77111222","1","77111222","1"
"22486","22486","Scythe of vitur (uncharged)","True","4000000","698185831","4","697144666","3","697739618","7"
"6128","6128","Rock-shell helm","True","35200","0","0","0","0","0","0"
"6129","6129","Rock-shell plate","True","65000","0","0","0","0","0","0"
"6130","6130","Rock-shell legs","True","64000","0","0","38529","1","38529","1"
"6131","6131","Spined helm","True","60000","0","0","0","0","0","0"
"6133","6133","Spined body","True","7800","0","0","5100","1","5100","1"
"6135","6135","Spined chaps","True","3900","0","0","0","0","0","0"
"6137","6137","Skeletal helm","True","10000","0","0","36363","1","36363","1"
"6139","6139","Skeletal top","True","45000","0","0","26500","1","26500","1"
"6141","6141","Skeletal bottoms","True","40000","0","0","24000","1","24000","1"
"6143","6143","Spined boots","True","650","0","0","0","0","0","0"
"6145","6145","Rock-shell boots","True","650","0","0","0","0","0","0"
"6147","6147","Skeletal boots","True","650","0","0","0","0","0","0"
"6149","6149","Spined gloves","True","650","0","0","0","0","0","0"
"6151","6151","Rock-shell gloves","True","650","0","0","0","0","0","0"
"6153","6153","Skeletal gloves","True","650","0","0","0","0","0","0"
"6155","6155","Dagannoth hide","True","60","0","0","0","0","0","0"
"6157","6157","Rock-shell chunk","True","60","0","0","0","0","0","0"
"22542","22542","Viggora's chainmace (u)","True","120000","0","0","3477222","4","3477222","4"
"6159","6159","Rock-shell shard","True","60","0","0","0","0","0","0"
"6161","6161","Rock-shell splinter","True","60","0","0","0","0","0","0"
"6163","6163","Skull piece","True","60","0","0","0","0","0","0"
"22547","22547","Craw's bow (u)","True","120000","13857824","30","13925909","23","13887370","53"
"6165","6165","Ribcage piece","True","60","0","0","0","0","0","0"
"6167","6167","Fibula piece","True","60","0","0","0","0","0","0"
"22552","22552","Thammaron's sceptre (u)","True","120000","0","0","1300000","1","1300000","1"
"6169","6169","Circular hide","True","60","0","0","0","0","0","0"
"6171","6171","Flattened hide","True","60","0","0","0","0","0","0"
"6173","6173","Stretched hide","True","60","0","0","0","0","0","0"
"22557","22557","Amulet of avarice","True","45000","263015","5","262500","6","262734","11"
"22593","22593","Te salt","True","10","0","0","0","0","0","0"
"6211","6211","Teak pyre logs","True","100","0","0","0","0","0","0"
"22595","22595","Efh salt","True","11","0","0","0","0","0","0"
"6213","6213","Mahogany pyre log","True","200","0","0","0","0","0","0"
"22597","22597","Urt salt","True","10","0","0","0","0","0","0"
"6215","6215","Broodoo shield (10)","True","3000","0","0","0","0","0","0"
"22599","22599","Icy basalt","True","90","0","0","0","0","0","0"
"22601","22601","Stony basalt","True","90","0","0","0","0","0","0"
"22603","22603","Basalt","True","30","0","0","0","0","0","0"
"22610","22610","Vesta's spear","True","300000","0","0","0","0","0","0"
"22613","22613","Vesta's longsword","True","300000","0","0","0","0","0","0"
"6235","6235","Broodoo shield","True","3000","0","0","0","0","0","0"
"6237","6237","Broodoo shield (10)","True","3000","0","0","0","0","0","0"
"22622","22622","Statius's warhammer","True","300000","0","0","0","0","0","0"
"22634","22634","Morrigan's throwing axe","True","4000","0","0","0","0","0","0"
"22636","22636","Morrigan's javelin","True","4000","0","0","0","0","0","0"
"6257","6257","Broodoo shield","True","3000","0","0","0","0","0","0"
"6259","6259","Broodoo shield (10)","True","3000","0","0","0","0","0","0"
"22647","22647","Zuriel's staff","True","300000","0","0","0","0","0","0"
"6279","6279","Broodoo shield","True","3000","0","0","0","0","0","0"
"6281","6281","Thatch spar light","True","10","0","0","0","0","0","0"
"6283","6283","Thatch spar med","True","15","0","0","0","0","0","0"
"6285","6285","Thatch spar dense","True","20","0","0","0","0","0","0"
"6287","6287","Snake hide","True","35","0","0","0","0","0","0"
"6289","6289","Snakeskin","True","50","25","7694","19","350","24","8044"
"6291","6291","Spider carcass","True","15","0","0","0","0","0","0"
"6297","6297","Spider on stick","True","50","0","0","0","0","0","0"
"6299","6299","Spider on shaft","True","40","0","0","0","0","0","0"
"6305","6305","Skewer stick","True","10","0","0","0","0","0","0"
"6306","6306","Trading sticks","True","1","0","0","0","0","0","0"
"6311","6311","Gout tuber","True","200","0","0","0","0","0","0"
"6313","6313","Opal machete","True","500","0","0","0","0","0","0"
"6315","6315","Jade machete","True","1000","0","0","0","0","0","0"
"6317","6317","Red topaz machete","True","2000","14517","3","0","0","14517","3"
"6319","6319","Proboscis","True","5","0","0","0","0","0","0"
"6322","6322","Snakeskin body","True","1250","475","31","0","0","475","31"
"6324","6324","Snakeskin chaps","True","1175","705","11","0","0","705","11"
"6326","6326","Snakeskin bandana","True","300","624","446","349","4","622","450"
"6328","6328","Snakeskin boots","True","250","341","458","237","1023","269","1481"
"6330","6330","Snakeskin vambraces","True","434","135","1","0","0","135","1"
"6332","6332","Mahogany logs","True","50","374","4035","366","1715","372","5750"
"6333","6333","Teak logs","True","30","0","0","200","506","200","506"
"6335","6335","Tribal mask","True","500","0","0","0","0","0","0"
"6337","6337","Tribal mask","True","500","0","0","0","0","0","0"
"6339","6339","Tribal mask","True","500","1415","4","0","0","1415","4"
"6341","6341","Tribal top","True","300","0","0","0","0","0","0"
"6343","6343","Villager robe","True","250","0","0","0","0","0","0"
"6345","6345","Villager hat","True","200","0","0","0","0","0","0"
"6347","6347","Villager armband","True","150","0","0","0","0","0","0"
"22731","22731","Dragon hasta","True","62400","0","0","0","0","0","0"
"6349","6349","Villager sandals","True","100","0","0","6438","1","6438","1"
"22734","22734","Dragon hasta(p)","True","62400","0","0","0","0","0","0"
"6351","6351","Tribal top","True","300","0","0","0","0","0","0"
"6353","6353","Villager robe","True","250","0","0","0","0","0","0"
"22737","22737","Dragon hasta(p+)","True","62400","0","0","0","0","0","0"
"6355","6355","Villager hat","True","200","0","0","0","0","0","0"
"22740","22740","Dragon hasta(p++)","True","62400","0","0","42313","1","42313","1"
"6357","6357","Villager sandals","True","100","0","0","0","0","0","0"
"6359","6359","Villager armband","True","150","0","0","0","0","0","0"
"6361","6361","Tribal top","True","300","0","0","0","0","0","0"
"6363","6363","Villager robe","True","250","0","0","0","0","0","0"
"6365","6365","Villager hat","True","200","0","0","0","0","0","0"
"6367","6367","Villager sandals","True","100","1600","1","0","0","1600","1"
"6369","6369","Villager armband","True","150","0","0","0","0","0","0"
"6371","6371","Tribal top","True","300","0","0","0","0","0","0"
"6373","6373","Villager robe","True","250","0","0","0","0","0","0"
"6375","6375","Villager hat","True","200","0","0","0","0","0","0"
"6377","6377","Villager sandals","True","100","700","1","0","0","700","1"
"6379","6379","Villager armband","True","150","0","0","0","0","0","0"
"6382","6382","Fez","True","20","0","0","0","0","0","0"
"6384","6384","Desert top","True","15","0","0","0","0","0","0"
"6386","6386","Desert robes","True","25","0","0","0","0","0","0"
"6388","6388","Desert top","True","35","0","0","0","0","0","0"
"6390","6390","Desert legs","True","25","0","0","0","0","0","0"
"6392","6392","Menaphite purple hat","True","35","0","0","0","0","0","0"
"6394","6394","Menaphite purple top","True","20","0","0","0","0","0","0"
"6396","6396","Menaphite purple robe","True","40","0","0","0","0","0","0"
"22780","22780","Wyrm bones","True","160","1240","108","1189","177","1208","285"
"6398","6398","Menaphite purple kilt","True","20","0","0","0","0","0","0"
"22783","22783","Drake bones","True","160","3129","1","2949","128","2950","129"
"6400","6400","Menaphite red hat","True","35","0","0","0","0","0","0"
"6402","6402","Menaphite red top","True","20","0","0","0","0","0","0"
"22786","22786","Hydra bones","True","160","5901","1","5855","1","5878","2"
"6404","6404","Menaphite red robe","True","40","0","0","0","0","0","0"
"22789","22789","Uncooked dragonfruit pie","True","40","0","0","0","0","0","0"
"6406","6406","Menaphite red kilt","True","20","0","0","0","0","0","0"
"6408","6408","Oak blackjack(o)","True","400","0","0","0","0","0","0"
"6410","6410","Oak blackjack(d)","True","400","0","0","0","0","0","0"
"22795","22795","Dragonfruit pie","True","70","0","0","0","0","0","0"
"6412","6412","Willow blackjack(o)","True","800","0","0","0","0","0","0"
"6414","6414","Willow blackjack(d)","True","800","0","0","0","0","0","0"
"6416","6416","Maple blackjack","True","1200","0","0","0","0","0","0"
"6418","6418","Maple blackjack(o)","True","1600","3700","1","0","0","3700","1"
"6420","6420","Maple blackjack(d)","True","1600","2586","1","2000","1","2293","2"
"22804","22804","Dragon knife","True","167","2574","165","2604","3566","2602","3731"
"22806","22806","Dragon knife(p)","True","166","0","0","2370","2","2370","2"
"22808","22808","Dragon knife(p+)","True","166","0","0","0","0","0","0"
"22810","22810","Dragon knife(p++)","True","166","3588","2394","3488","33","3587","2427"
"22818","22818","Fish chunks","True","20","0","0","0","0","0","0"
"22826","22826","Bluegill","True","3","0","0","0","0","0","0"
"22829","22829","Common tench","True","3","0","0","0","0","0","0"
"22832","22832","Mottled eel","True","3","0","0","0","0","0","0"
"22835","22835","Greater siren","True","3","0","0","0","0","0","0"
"6470","6470","Compost potion(4)","True","120","274","100","0","0","274","100"
"6472","6472","Compost potion(3)","True","90","0","0","0","0","0","0"
"22856","22856","Celastrus sapling","True","1","0","0","0","0","0","0"
"6474","6474","Compost potion(2)","True","60","0","0","0","0","0","0"
"22859","22859","Redwood sapling","True","1","29689","50","0","0","29689","50"
"6476","6476","Compost potion(1)","True","30","0","0","0","0","0","0"
"22866","22866","Dragonfruit sapling","True","1","328892","40","0","0","328892","40"
"22869","22869","Celastrus seed","True","540","94429","1","93015","4","93297","5"
"22871","22871","Redwood tree seed","True","650","0","0","26105","2","26105","2"
"22873","22873","Potato cactus seed","True","140","0","0","16","2","16","2"
"22877","22877","Dragonfruit tree seed","True","430","181550","6","180559","11","180909","17"
"22879","22879","Snape grass seed","True","94","0","0","2263","103","2263","103"
"22887","22887","White lily seed","True","300","0","0","0","0","0","0"
"6522","6522","Toktz-xil-ul","True","250","0","0","1229","2","1229","2"
"6523","6523","Toktz-xil-ak","True","40000","0","0","0","0","0","0"
"6524","6524","Toktz-ket-xil","True","45000","137217","9","137995","10","137626","19"
"6525","6525","Toktz-xil-ek","True","25000","0","0","0","0","0","0"
"6526","6526","Toktz-mej-tal","True","35000","0","0","0","0","0","0"
"6527","6527","Tzhaar-ket-em","True","30000","0","0","0","0","0","0"
"6528","6528","Tzhaar-ket-om","True","50001","154280","3","148014","3","151147","6"
"22929","22929","Dragonfruit","True","95","0","0","1025","9","1025","9"
"22932","22932","White lily","True","5","0","0","0","0","0","0"
"22935","22935","Celastrus bark","True","450","0","0","0","0","0","0"
"6562","6562","Mud battlestaff","True","17000","113513","5","106650","11","108794","16"
"6563","6563","Mystic mud staff","True","45000","159850","1","144000","2","149283","3"
"22949","22949","Battlefront teleport","True","1","0","0","1625","3","1625","3"
"22951","22951","Boots of brimstone","True","20000","949777","1","949956","3","949911","4"
"6568","6568","Obsidian cape","True","60000","705958","5","698000","2","703684","7"
"22954","22954","Devout boots","True","20000","859200","5","869333","3","863000","8"
"6571","6571","Uncut onyx","True","200000","2381598","1","2351000","1","2366299","2"
"6573","6573","Onyx","True","200000","0","0","0","0","0","0"
"22957","22957","Drake's claw","True","100000","0","0","0","0","0","0"
"6575","6575","Onyx ring","True","201000","0","0","0","0","0","0"
"22960","22960","Drake's tooth","True","100000","0","0","59191","2","59191","2"
"6577","6577","Onyx necklace","True","201000","0","0","0","0","0","0"
"6579","6579","Onyx amulet (u)","True","201000","0","0","0","0","0","0"
"22963","22963","Broken dragon hasta","True","62400","0","0","0","0","0","0"
"6581","6581","Onyx amulet","True","201000","0","0","0","0","0","0"
"22966","22966","Hydra's claw","True","150000","0","0","0","0","0","0"
"6583","6583","Ring of stone","True","202000","2236391","16","2129897","1","2230126","17"
"6585","6585","Amulet of fury","True","202000","2348800","11","2341459","13","2344824","24"
"6587","6587","White claws","True","360","1866","1","0","0","1866","1"
"6589","6589","White battleaxe","True","1248","0","0","0","0","0","0"
"6591","6591","White dagger","True","240","2000","1","0","0","2000","1"
"22975","22975","Brimstone ring","True","10000","5105586","3","5073121","1","5097469","4"
"6593","6593","White dagger(p)","True","240","0","0","0","0","0","0"
"22978","22978","Dragon hunter lance","True","300000","85026660","8","85394648","9","85221477","17"
"6595","6595","White dagger(p+)","True","240","0","0","0","0","0","0"
"6597","6597","White dagger(p++)","True","240","0","0","0","0","0","0"
"6599","6599","White halberd","True","1920","0","0","0","0","0","0"
"22983","22983","Hydra leather","True","100000","8660000","1","8570000","1","8615000","2"
"6601","6601","White mace","True","432","0","0","0","0","0","0"
"6603","6603","White magic staff","True","200","0","0","0","0","0","0"
"22988","22988","Hydra tail","True","100000","0","0","0","0","0","0"
"6605","6605","White sword","True","624","0","0","0","0","0","0"
"6607","6607","White longsword","True","960","0","0","0","0","0","0"
"6609","6609","White 2h sword","True","1920","0","0","0","0","0","0"
"22994","22994","Bottomless compost bucket","True","45000","613999","1","0","0","613999","1"
"6611","6611","White scimitar","True","768","2421","1","0","0","2421","1"
"6613","6613","White warhammer","True","980","0","0","0","0","0","0"
"6615","6615","White chainbody","True","1440","0","0","0","0","0","0"
"22999","22999","Bottled dragonbreath (unpowered)","True","500","0","0","0","0","0","0"
"6617","6617","White platebody","True","3840","0","0","0","0","0","0"
"23002","23002","Bottled dragonbreath","True","500","13121","2","0","0","13121","2"
"6619","6619","White boots","True","576","2047","1","1842","1","1944","2"
"6621","6621","White med helm","True","576","0","0","0","0","0","0"
"6623","6623","White full helm","True","1056","0","0","0","0","0","0"
"6625","6625","White platelegs","True","1920","0","0","0","0","0","0"
"6627","6627","White plateskirt","True","1920","0","0","0","0","0","0"
"6629","6629","White gloves","True","6","5000","2","1500","2","3250","4"
"6631","6631","White sq shield","True","1152","0","0","0","0","0","0"
"6633","6633","White kiteshield","True","1632","0","0","0","0","0","0"
"23037","23037","Boots of stone","True","200","328","1","328","5","328","6"
"23047","23047","Mystic hat (dusk)","True","15000","0","0","46669","1","46669","1"
